 8.96400000e-07  4.00000000e+02  8.96400000e-07  6.00000000e+02  8.96400000e-07 -2.00000000e+04 
 9.01400000e-07  4.00000000e+02  9.01400000e-07  6.00000000e+02  9.01400000e-07 -2.00000000e+04 
 9.06400000e-07  4.00000000e+02  9.06400000e-07  6.00000000e+02  9.06400000e-07 -2.00000000e+04 
 9.11400000e-07  4.00000000e+02  9.11400000e-07  6.00000000e+02  9.11400000e-07 -2.00000000e+04 
 9.16400000e-07  4.00000000e+02  9.16400000e-07  6.00000000e+02  9.16400000e-07 -2.00000000e+04 
 9.21400000e-07  4.00000000e+02  9.21400000e-07  6.00000000e+02  9.21400000e-07 -2.00000000e+04 
 9.26400000e-07  4.00000000e+02  9.26400000e-07  6.00000000e+02  9.26400000e-07 -2.00000000e+04 
 9.31400000e-07  4.00000000e+02  9.31400000e-07  6.00000000e+02  9.31400000e-07 -2.00000000e+04 
 9.36400000e-07  4.00000000e+02  9.36400000e-07  6.00000000e+02  9.36400000e-07 -2.00000000e+04 
 9.41400000e-07  4.00000000e+02  9.41400000e-07  6.00000000e+02  9.41400000e-07 -2.00000000e+04 
 9.46400000e-07  4.00000000e+02  9.46400000e-07  6.00000000e+02  9.46400000e-07 -2.00000000e+04 
 9.51400000e-07  4.00000000e+02  9.51400000e-07  6.00000000e+02  9.51400000e-07 -2.00000000e+04 
 9.56400000e-07  4.00000000e+02  9.56400000e-07  6.00000000e+02  9.56400000e-07 -2.00000000e+04 
 9.61400000e-07  4.00000000e+02  9.61400000e-07  6.00000000e+02  9.61400000e-07 -2.00000000e+04 
 9.66400000e-07  4.00000000e+02  9.66400000e-07  6.00000000e+02  9.66400000e-07 -2.00000000e+04 
 9.71400000e-07  4.00000000e+02  9.71400000e-07  6.00000000e+02  9.71400000e-07 -2.00000000e+04 
 9.76400000e-07  4.00000000e+02  9.76400000e-07  6.00000000e+02  9.76400000e-07 -2.00000000e+04 
 9.81400000e-07  4.00000000e+02  9.81400000e-07  6.00000000e+02  9.81400000e-07 -2.00000000e+04 
 9.86400000e-07  4.00000000e+02  9.86400000e-07  6.00000000e+02  9.86400000e-07 -2.00000000e+04 
 9.91400000e-07  4.00000000e+02  9.91400000e-07  6.00000000e+02  9.91400000e-07 -2.00000000e+04 
