 &plot nbnd=  80, nks=    49 /
            0.000000  0.000000  0.000000
  -77.857  -77.844  -77.844  -41.251  -41.166  -41.166  -41.131  -41.117  -41.117  -41.100
  -41.100  -41.079   -4.914   -4.802   -4.802   -4.799   -4.799   -4.742   -4.722   -4.721
   -4.683   -4.683   -4.657   -4.657   -4.631   -4.631   -4.588    5.401    9.914   11.519
   12.685   12.685   13.304   13.611   14.115   14.150   14.150   14.613   14.613   15.043
   15.043   16.046   16.046   16.147   16.191   16.191   17.053   17.142   17.900   17.900
   19.489   20.235   21.756   21.756   22.454   23.208   23.209   23.301   25.255   25.256
   25.637   26.203   26.203   27.787   27.787   28.878   32.027   32.027   32.223   34.437
   34.521   34.521   35.172   35.423   35.423   36.483   36.862   36.862   37.433   37.674
            0.027775  0.048108  0.000000
  -77.857  -77.844  -77.844  -41.251  -41.166  -41.166  -41.131  -41.117  -41.117  -41.101
  -41.100  -41.080   -4.913   -4.804   -4.803   -4.800   -4.800   -4.743   -4.721   -4.721
   -4.682   -4.681   -4.656   -4.656   -4.632   -4.631   -4.588    5.418    9.904   11.379
   12.642   12.772   13.308   13.612   14.115   14.182   14.190   14.614   14.617   15.035
   15.048   16.048   16.055   16.141   16.189   16.205   17.054   17.182   17.911   17.922
   19.508   20.227   21.682   21.749   22.403   22.747   23.195   23.755   25.284   25.375
   25.704   26.247   26.282   27.617   27.740   28.744   32.103   32.200   32.422   34.218
   34.315   34.335   35.000   35.260   35.374   36.371   36.846   37.059   37.204   37.786
            0.055550  0.096215  0.000000
  -77.856  -77.844  -77.844  -41.249  -41.167  -41.165  -41.131  -41.118  -41.117  -41.102
  -41.101  -41.080   -4.913   -4.810   -4.806   -4.801   -4.800   -4.746   -4.720   -4.718
   -4.678   -4.676   -4.654   -4.653   -4.634   -4.632   -4.589    5.469    9.872   11.057
   12.535   12.940   13.322   13.624   14.114   14.255   14.302   14.615   14.629   15.010
   15.065   16.055   16.080   16.125   16.183   16.251   17.057   17.291   17.953   17.996
   19.565   20.199   21.482   21.698   22.247   22.311   23.167   24.222   25.338   25.694
   25.877   26.385   26.507   27.179   27.612   28.490   32.309   32.417   33.078   33.573
   33.732   33.929   34.881   34.929   35.243   36.035   36.532   37.140   37.198   38.212
            0.083325  0.144323  0.000000
  -77.856  -77.845  -77.844  -41.246  -41.167  -41.163  -41.130  -41.118  -41.117  -41.104
  -41.101  -41.081   -4.912   -4.819   -4.810   -4.802   -4.801   -4.749   -4.719   -4.714
   -4.672   -4.671   -4.649   -4.648   -4.638   -4.632   -4.589    5.555    9.810   10.666
   12.409   13.092   13.343   13.658   14.112   14.327   14.455   14.618   14.655   14.969
   15.092   16.059   16.099   16.110   16.174   16.329   17.067   17.424   18.055   18.139
